1m,2m,3m,4m,5m,10m,15m,25m,30m
-0.05,NaN,-0.0699999999999998,-0.0299999999999998,-0.0599999999999996,-0.0800000000000001,NaN,-0.0100000000000016,-0.100000000000001
-0.05,NaN,-0.0699999999999998,-0.02,-0.0599999999999996,-0.109999999999999,NaN,0.0199999999999996,-0.129999999999999
-0.05,NaN,-0.0699999999999998,-0.02,-0.0599999999999996,-0.0899999999999999,NaN,0.0100000000000016,-0.109999999999999
-0.05,NaN,-0.0699999999999998,NaN,-0.0599999999999996,-0.0800000000000001,NaN,0.0500000000000007,-0.109999999999999
-0.05,NaN,-0.0699999999999998,NaN,-0.0599999999999996,-0.0800000000000001,NaN,0.0100000000000016,-0.100000000000001
-0.05,NaN,-0.0699999999999998,NaN,-0.0599999999999996,-0.109999999999999,NaN,0.0500000000000007,-0.120000000000001
-0.05,NaN,-0.0699999999999998,NaN,-0.0599999999999996,-0.0999999999999996,NaN,-0.0399999999999991,-0.129999999999999
-0.05,NaN,-0.0699999999999998,NaN,-0.0599999999999996,-0.0600000000000005,NaN,0.0399999999999991,-0.149999999999999
-0.05,NaN,-0.0699999999999998,NaN,-0.0599999999999996,-0.109999999999999,NaN,0.0199999999999996,-0.140000000000001
-0.05,NaN,-0.0699999999999998,NaN,-0.0599999999999996,-0.0600000000000005,NaN,-0.0199999999999996,-0.140000000000001
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0999999999999996,NaN,-0.0100000000000016,-0.129999999999999
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0500000000000007,NaN,0.0300000000000011,-0.170000000000002
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.119999999999999,NaN,0.0300000000000011,-0.100000000000001
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0800000000000001,NaN,0.0500000000000007,-0.109999999999999
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0999999999999996,NaN,-0.0300000000000011,-0.100000000000001
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0999999999999996,NaN,-0.0300000000000011,-0.140000000000001
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0999999999999996,NaN,0.0500000000000007,-0.129999999999999
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0899999999999999,NaN,0.0199999999999996,-0.109999999999999
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0800000000000001,NaN,0.0100000000000016,-0.149999999999999
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0999999999999996,NaN,0.0100000000000016,-0.0899999999999999
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0899999999999999,NaN,0,-0.109999999999999
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0700000000000003,NaN,0.0199999999999996,-0.109999999999999
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0600000000000005,NaN,0.0100000000000016,-0.129999999999999
-0.05,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0899999999999999,NaN,-0.0300000000000011,-0.16
-0.04,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0700000000000003,NaN,0.0199999999999996,-0.0899999999999999
-0.04,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0899999999999999,NaN,-0.0100000000000016,-0.149999999999999
-0.04,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0600000000000005,NaN,-0.0100000000000016,-0.170000000000002
-0.04,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0800000000000001,NaN,0.0199999999999996,-0.16
-0.04,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.119999999999999,NaN,0.0100000000000016,-0.140000000000001
-0.04,NaN,-0.0699999999999998,NaN,-0.0499999999999998,-0.0700000000000003,NaN,-0.0199999999999996,-0.120000000000001
-0.04,NaN,-0.0699999999999998,NaN,-0.04,-0.109999999999999,NaN,-0.0300000000000011,-0.120000000000001
